User NSID,score,pid,matched_aid
44925192@N00,5.053403,915,75
44925192@N00,4.4040565,151,68
44925192@N00,5.142233,420,79
44925192@N00,5.540653,151,68
44925192@N00,5.182582,155,68
44925192@N00,5.228998,915,75
44926895@N07,4.6248074,191,88
44926895@N07,5.1614857,363,76
44926895@N07,4.8470173,295,64
44926895@N07,4.543374,186,64
44926895@N07,4.706376,186,64
44926895@N07,5.16476,155,68
44926895@N07,4.7377687,155,68
44926895@N07,5.0009704,186,64
44926895@N07,4.745144,295,64
44926895@N07,4.362279,232,72, 88
44926895@N07,4.6559124,155,68
44926895@N07,4.831995,295,64
44926895@N07,4.5433674,295,64
44926895@N07,4.8836937,354,76
44926895@N07,4.4539948,186,64
44926895@N07,4.5371842,295,64
44926895@N07,4.8124194,189,63, 64
44926895@N07,5.399313,354,76
44926895@N07,5.283092,186,64
44926895@N07,4.624319,295,64
44926895@N07,5.0893373,155,68
44926895@N07,4.5601053,295,64
44926895@N07,4.514021,232,72, 88
44926895@N07,5.140947,186,64
44926895@N07,4.7047825,353,76
44926895@N07,4.5537977,155,68
44926895@N07,4.9124045,222,88
44926895@N07,4.6561756,186,64
44926895@N07,4.7311106,189,63, 64
44926895@N07,4.863571,295,64
44926895@N07,4.567216,248,88
44926895@N07,4.6862316,248,88
44926895@N07,4.704132,353,76
44926895@N07,4.8587613,155,68
44926895@N07,4.5863256,159,88
44926895@N07,5.250317,186,64
44926895@N07,4.633664,155,68
44926895@N07,4.673664,186,64
44926895@N07,5.02849,367,76
44926895@N07,4.787793,232,72, 88
44926895@N07,4.1143675,191,88
44926895@N07,4.643385,295,64
44926895@N07,4.773299,232,72, 88
44926895@N07,4.4855814,356,76
44926895@N07,4.7257357,295,64
44926895@N07,4.3984966,295,64
44926895@N07,4.826438,320,69
44926895@N07,4.262802,232,72, 88
44926895@N07,5.488923,354,76
44926895@N07,4.7574377,295,64
44926895@N07,4.76735,260,88
44926895@N07,4.6459637,159,88
44926895@N07,4.9383545,319,69
44926895@N07,4.706705,295,64
44926895@N07,4.947997,296,72
44926895@N07,4.365452,186,64
44926895@N07,5.1168566,295,64
44926895@N07,4.584328,186,64
44926895@N07,4.921623,186,64
44926895@N07,4.3216577,246,88
44926895@N07,4.7739544,354,76
44926895@N07,4.5721703,367,76
44926895@N07,4.7414227,367,76
44926895@N07,5.011439,155,68
44926895@N07,4.432769,155,68
44926895@N07,5.0802755,155,68
44926895@N07,4.256221,186,64
44926895@N07,4.105855,295,64
44926895@N07,4.3484917,410,81
44926895@N07,5.410021,354,76
44926895@N07,4.5905,295,64
44926895@N07,4.698381,295,64
44926895@N07,4.595254,258,88
44926895@N07,4.8615947,155,68
44926895@N07,4.2439523,367,76
44926895@N07,5.372944,354,76
44926895@N07,4.405381,295,64
44926895@N07,5.196761,186,64
44926895@N07,4.220074,246,88
44926895@N07,4.8744574,186,64
44926895@N07,5.082426,186,64
44926895@N07,5.0337114,186,64
44926895@N07,4.946779,320,69
44926895@N07,4.586404,155,68
44926895@N07,5.1599994,186,64
44926895@N07,5.1352167,295,64
44926895@N07,4.946861,367,76
44926895@N07,5.1138277,258,88
44926895@N07,4.7121153,295,64
44926895@N07,4.6183853,186,64
44926895@N07,4.670038,295,64
44926895@N07,5.0259104,368,76
44926895@N07,5.235983,186,64
44926895@N07,4.9783897,367,76
44926895@N07,4.4210377,368,76
44926895@N07,4.769372,186,64
44926895@N07,4.5900555,155,68
44926895@N07,4.391858,295,64
44926895@N07,4.8591533,296,72
44926895@N07,5.084025,186,64
44926895@N07,4.4828234,367,76
44926895@N07,4.8161697,159,88
44926895@N07,4.6750827,191,88
44926895@N07,4.4149656,186,64
44926895@N07,4.634407,354,76
44926895@N07,4.733431,258,88
44926895@N07,5.3402224,354,76
44926895@N07,4.6030793,155,68
44926895@N07,5.1456842,186,64
44926895@N07,4.6294546,159,88
44926895@N07,4.5952864,232,72, 88
44926895@N07,4.5073824,295,64
44926895@N07,4.7396297,295,64
44926895@N07,4.9254284,367,76
44926895@N07,4.7092304,340,76
44926895@N07,4.781893,295,64
44926895@N07,5.1175895,186,64
44926895@N07,4.419539,295,64
44926895@N07,4.5744715,323,70
44926895@N07,4.47932,295,64
44926895@N07,4.8100533,222,88
44926895@N07,4.1577153,295,64
44926895@N07,4.7256155,323,70
44926895@N07,4.6288743,295,64
44926895@N07,4.529208,295,64
44926895@N07,4.833748,186,64
44926895@N07,4.357547,186,64
44926895@N07,4.7267995,189,63, 64
44926895@N07,4.841217,295,64
44926895@N07,5.021188,186,64
44926895@N07,4.464778,232,72, 88
44926895@N07,4.849525,295,64
44926895@N07,4.9183044,340,76
44926895@N07,5.424939,353,76
44926895@N07,4.4186907,155,68
44926895@N07,5.3106146,354,76
44926895@N07,4.69605,295,64
44926895@N07,4.9745193,246,88
44926895@N07,4.6868234,295,64
44926895@N07,4.9946527,361,76
44926895@N07,4.549984,189,63, 64
44926895@N07,4.6313753,295,64
44926895@N07,4.222382,320,69
44926895@N07,4.75895,295,64
44926895@N07,5.0608883,155,68
44926895@N07,4.2814903,295,64
44926895@N07,5.049469,155,68
44926895@N07,4.3501463,295,64
44926895@N07,4.5099277,189,63, 64
44926895@N07,5.0267324,155,68
44926895@N07,4.8485613,354,76
44926895@N07,4.924242,361,76
44926895@N07,4.6553516,295,64
44926895@N07,4.5425897,295,64
44926895@N07,4.681281,295,64
44926895@N07,4.6257825,232,72, 88
44926895@N07,3.4599118,410,81
44926895@N07,4.578104,295,64
44926895@N07,4.1810255,246,88
44926895@N07,4.71043,232,72, 88
44926895@N07,5.2325644,186,64
44926895@N07,4.8085337,367,76
44926895@N07,4.9625006,295,64
44926895@N07,5.0153227,189,63, 64
44926895@N07,5.1741757,186,64
44926895@N07,4.29602,246,88
44926895@N07,5.207608,258,88
44926895@N07,4.6826015,295,64
44926895@N07,4.8689156,186,64
44926895@N07,4.712945,295,64
44926895@N07,4.7556524,189,63, 64
44926895@N07,4.861989,186,64
44926895@N07,4.4951916,295,64
44926895@N07,4.3193994,232,72, 88
44926895@N07,4.616788,232,72, 88
44926895@N07,4.741121,232,72, 88
44926895@N07,4.4924955,258,88
44926895@N07,4.6588926,186,64
44926895@N07,4.433611,155,68
44926895@N07,4.769372,186,64
44926895@N07,3.3878193,155,68
44926895@N07,3.8567317,140,44
44926895@N07,5.020418,246,88
44926895@N07,4.264704,155,68
44926895@N07,5.476955,354,76
44926895@N07,5.059125,295,64
44926895@N07,4.6344776,295,64
44926895@N07,5.4171443,354,76
44926895@N07,4.775032,295,64
44926895@N07,4.3755054,368,76
44926895@N07,4.5952005,295,64
44926895@N07,4.2983027,319,69
44926895@N07,4.665598,222,88
44926895@N07,4.8014,222,88
44926895@N07,4.5177627,191,88
44926895@N07,3.6157253,258,88
44926895@N07,4.9609942,155,68
44926895@N07,4.501479,357,76
44926895@N07,4.8696275,155,68
44926895@N07,4.1749682,353,76
44926895@N07,4.5176477,155,68
44926895@N07,3.8682833,258,88
44926895@N07,4.9167056,186,64
44926895@N07,4.5598993,295,64
44926895@N07,4.681219,232,72, 88
44929385@N00,4.9848013,433,88
44929385@N00,4.6178837,433,88
44929385@N00,4.996666,433,88
44929385@N00,4.717591,433,88
45035964@N00,5.0994444,233,88
45035964@N00,4.8310566,233,88
45035964@N00,5.037379,233,88
45035964@N00,4.9823427,233,88
45035964@N00,4.8859696,233,88
45035964@N00,5.6331096,233,88
45035964@N00,4.909306,233,88
45035964@N00,4.996459,233,88
45035964@N00,4.180176,233,88
45035964@N00,4.864051,233,88
45035964@N00,3.8392582,233,88
45035964@N00,4.913871,233,88
45035964@N00,4.684505,233,88
45035964@N00,5.211412,233,88
45035964@N00,4.6595116,233,88
45035964@N00,4.870476,233,88
45035964@N00,4.907002,233,88
45035964@N00,5.0165634,233,88
45035964@N00,5.248282,233,88
45035964@N00,5.1291122,233,88
45086087@N00,5.7951427,435,52
45086087@N00,5.098538,435,52
45086087@N00,5.296631,155,68
45086087@N00,5.8618374,435,52
45185444@N02,4.6649914,864,36
45335371@N00,5.3941636,151,68
45335371@N00,4.961375,191,88
45335371@N00,4.72428,151,68
45335371@N00,5.494899,216,88
45335371@N00,5.8484735,151,68
45335371@N00,4.6695747,151,68
45335371@N00,4.832991,151,68
45383178@N07,5.399836,107,30
45383178@N07,5.28242,107,30
45541732@N06,4.71798,561,20
45541732@N06,5.1301994,561,20
45541732@N06,4.6130857,561,20
45541732@N06,5.02324,125,30
45541732@N06,4.806656,561,20
45753728@N00,4.4625664,3,43
45761217@N00,5.7327595,603,13
45761217@N00,5.639789,245,88
45851439@N00,,617,10, 20
46151146@N04,5.011409,357,76
46151146@N04,5.2643485,317,65
46151146@N04,5.0683928,293,72
46151146@N04,5.538871,357,76
46151146@N04,4.7968125,357,76
46151146@N04,4.7970915,353,76
46151146@N04,5.4989257,295,64
46151146@N04,5.785341,317,65
46151146@N04,5.901073,370,76
46151146@N04,5.3239856,357,76
46151146@N04,4.4424686,353,76
46151146@N04,5.1011715,369,76
46151146@N04,4.940153,159,88
46151146@N04,5.4293146,357,76
46151146@N04,5.7869473,1198,14
46151146@N04,5.7831283,317,65
46151146@N04,4.689897,357,76
46151146@N04,5.6452312,317,65
46151146@N04,5.1708045,357,76
46464136@N00,4.936981,60,58
46464136@N00,5.424572,58,58
46464136@N00,4.523223,1137,45
46464136@N00,4.793316,915,75
46464136@N00,5.5620584,59,58
46464136@N00,4.5388994,1132,45
46464136@N00,5.1130276,60,58
46464136@N00,4.5752754,1132,45
46464136@N00,5.418002,57,58
46464136@N00,4.209463,60,58
46464136@N00,4.5788846,58,58
46464136@N00,5.2998033,57,58
46464136@N00,5.3110485,60,58
46464136@N00,4.5708165,66,58
46464136@N00,4.5643177,58,58
46464136@N00,4.300293,60,58
46464136@N00,4.9679785,1132,45
46464136@N00,4.932458,1018,46
46464136@N00,4.9198294,59,58
46464136@N00,4.8183293,57,58
46464136@N00,4.8698587,59,58
46464136@N00,4.774858,1137,45
46464136@N00,5.033432,60,58
46464136@N00,5.3108473,57,58
46464136@N00,5.173884,60,58
46464136@N00,4.6404448,1018,46
46464136@N00,4.5806646,57,58
46464136@N00,4.6220856,59,58
46464136@N00,4.9733057,1132,45
46464136@N00,4.9886136,66,58
46464136@N00,5.214978,59,58
46464136@N00,5.53092,59,58
46464136@N00,5.109281,68,58
46464136@N00,4.591179,706,73
46464136@N00,4.479787,60,58
46464136@N00,4.582242,915,75
46464136@N00,5.0454826,59,58
46464136@N00,4.719425,915,75
46464136@N00,4.9251943,1133,45
46464136@N00,5.0822296,59,58
46464136@N00,4.5705595,66,58
46464136@N00,5.0878167,60,58
46464136@N00,4.7932644,1137,45
46464136@N00,4.9609413,915,75
46464136@N00,4.8081894,57,58
46464136@N00,4.5450077,57,58
46464136@N00,4.8137026,59,58
46464136@N00,4.716743,57,58
46464136@N00,5.462959,1133,45
46464136@N00,4.895723,1134,45
46464136@N00,5.094223,1132,45
46464136@N00,4.995001,58,58
46464136@N00,5.282623,1133,45
46464136@N00,4.935995,1132,45
46464136@N00,4.8510647,915,75
46464136@N00,4.7763186,57,58
46464136@N00,5.2507463,706,73
46464136@N00,5.05661,60,58
46702603@N00,6.1940627,151,68
46738700@N00,4.5117474,763,77
46743625@N07,4.086148,222,88
46857038@N02,4.707633,767,77
46857038@N02,4.278196,155,68
46857038@N02,4.2812366,148,44
46857038@N02,5.282431,138,44
46887059@N00,5.301933,104,30
47021802@N00,4.931718,758,77
47021802@N00,5.4931936,758,77
47021802@N00,5.409963,758,77
47021802@N00,4.857774,442,54
47021802@N00,5.1195135,442,54
47021802@N00,4.9931226,442,54
47021802@N00,4.654937,442,54
47021802@N00,5.442912,792,57
47021802@N00,6.4559956,758,77
47021802@N00,5.288764,792,57
47021802@N00,5.611495,758,77
47035523@N00,5.4304585,151,68
47035523@N00,4.7745466,170,62
47035523@N00,5.1215167,189,63, 64
47035523@N00,5.95739,151,68
47072881@N06,5.1182604,151,68
47072881@N06,5.3878937,317,65
47072881@N06,5.582748,151,68
47072881@N06,5.577643,191,88
47072881@N06,5.3794293,639,28
47072881@N06,4.2582803,26,43
47072881@N06,5.139964,156,68
47072881@N06,4.7960916,317,65
47072881@N06,5.7383556,303,72
47072881@N06,5.0040154,322,70
47072881@N06,4.7409143,107,30
47072881@N06,4.2963567,107,30
47072881@N06,5.0242877,107,30
47072881@N06,4.3230505,107,30
47072881@N06,5.549252,107,30
47072881@N06,4.543514,432,88
47072881@N06,5.91635,303,72
47072881@N06,5.0248404,191,88
47072881@N06,5.341882,367,76
47072881@N06,4.5898123,275,88
47072881@N06,4.5327063,367,76
47072881@N06,5.240543,320,69
47072881@N06,4.6798744,605,13
47072881@N06,4.736701,367,76
47072881@N06,4.639993,709,73
47072881@N06,5.3997846,275,88
47072881@N06,4.5499344,367,76
47072881@N06,4.395891,639,28
47072881@N06,4.950619,317,65
47072881@N06,4.2645254,107,30
47072881@N06,5.4264345,26,43
47072881@N06,5.127048,107,30
47072881@N06,4.64589,322,70
47072881@N06,5.6671133,222,88
47072881@N06,5.3507986,317,65
47072881@N06,5.0350394,107,30
47072881@N06,5.2076626,26,43
47072881@N06,4.9460173,367,76
47072881@N06,4.682626,605,13
47072881@N06,4.7747726,709,73
47072881@N06,5.983323,275,88
47072881@N06,4.6686277,151,68
47072881@N06,5.45065,639,28
47072881@N06,4.9023314,26,43
47072881@N06,4.497089,639,28
47072881@N06,5.016981,367,76
47072881@N06,5.0861993,26,43
47072881@N06,4.645138,639,28
47072881@N06,5.099554,107,30
47072881@N06,5.1646185,367,76
47072881@N06,4.601252,107,30
47072881@N06,4.822323,107,30
47072881@N06,4.8162465,156,68
47072881@N06,5.011628,151,68
47072881@N06,5.3778887,322,70
47072881@N06,4.2688065,322,70
47072881@N06,5.353082,151,68
47072881@N06,5.2535167,107,30
47072881@N06,5.140966,317,65
47072881@N06,4.9103837,322,70
47072881@N06,4.704335,26,43
47072881@N06,4.6176815,605,13
47072881@N06,5.213218,303,72
47072881@N06,5.4337063,156,68
47072881@N06,4.847135,367,76
47072881@N06,4.9721107,367,76
47072881@N06,4.8433123,26,43
47072881@N06,4.185846,107,30
47072881@N06,4.305345,319,69
47072881@N06,4.4905005,317,65
47072881@N06,4.991644,319,69
47072881@N06,4.9062457,639,28
47072881@N06,5.4096093,317,65
47072881@N06,4.8405056,107,30
47072881@N06,5.232179,107,30
47072881@N06,4.8755264,151,68
47072881@N06,4.5890884,317,65
47072881@N06,4.854586,367,76
47072881@N06,4.678562,107,30
47072881@N06,4.330698,107,30
47072881@N06,5.159675,317,65
47072881@N06,4.77901,107,30
47072881@N06,5.1438036,367,76
47072881@N06,4.8444843,322,70
47072881@N06,4.844406,639,28
47072881@N06,5.0467052,593,13, 20
47072881@N06,4.7248707,191,88
47072881@N06,5.014761,322,70
47072881@N06,4.767338,26,43
47072881@N06,5.9715266,151,68
47072881@N06,5.0175533,191,88
47072881@N06,5.120756,26,43
47072881@N06,4.7433534,639,28
47072881@N06,4.7411633,26,43
47072881@N06,5.2736387,156,68
47072881@N06,6.088462,107,30
47072881@N06,4.739837,639,28
47072881@N06,4.595579,303,72
47072881@N06,5.31694,317,65
47072881@N06,4.3655615,26,43
47072881@N06,5.1820292,367,76
47072881@N06,5.048437,156,68
47072881@N06,4.352683,26,43
47072881@N06,5.5410957,317,65
47072881@N06,5.2654696,317,65
47072881@N06,5.0586042,107,30
47072881@N06,4.747473,151,68
47072881@N06,4.763131,322,70
47072881@N06,4.7732944,26,43
47072881@N06,5.1011114,317,65
47072881@N06,5.3117857,151,68
47072881@N06,4.8591356,317,65
47072881@N06,5.1329956,319,69
47072881@N06,5.28495,151,68
47072881@N06,5.0376635,156,68
47072881@N06,4.961194,317,65
47072881@N06,4.2633915,151,68
47072881@N06,4.666327,593,13, 20
47072881@N06,4.9465456,639,28
47072881@N06,4.937479,151,68
47072881@N06,5.72857,367,76
47072881@N06,5.000826,26,43
47072881@N06,5.4369965,303,72
47072881@N06,4.6025257,26,43
47072881@N06,5.1401186,222,88
47072881@N06,4.650423,156,68
47072881@N06,4.9940953,26,43
47072881@N06,5.131592,191,88
47072881@N06,4.72601,367,76
47072881@N06,5.1740313,367,76
47072881@N06,4.7017446,605,13
47072881@N06,6.06243,107,30
47072881@N06,5.017973,151,68
47072881@N06,4.8932953,107,30
47072881@N06,5.345494,151,68
47072881@N06,4.475955,317,65
47072881@N06,4.8934216,107,30
47072881@N06,4.3812284,432,88
47072881@N06,5.098315,322,70
47072881@N06,4.3907833,322,70
47072881@N06,4.798523,322,70
47072881@N06,4.691634,26,43
47072881@N06,4.8574915,191,88
47072881@N06,4.7411733,639,28
47072881@N06,5.0008945,367,76
47072881@N06,5.4707417,367,76
47072881@N06,5.535283,107,30
47072881@N06,4.7038593,303,72
47072881@N06,4.92622,432,88
47072881@N06,4.2897344,317,65
47072881@N06,4.9201226,151,68
47072881@N06,5.1922636,367,76
47072881@N06,4.7234435,151,68
47072881@N06,5.068863,191,88
47072881@N06,4.908878,317,65
47072881@N06,5.128989,191,88
47072881@N06,4.6387625,191,88
47072881@N06,5.0851088,367,76
47072881@N06,5.15203,639,28
47072881@N06,4.791568,367,76
47072881@N06,5.334543,639,28
47072881@N06,4.429379,9,43
47072881@N06,4.957162,303,72
47072881@N06,5.3792553,709,73
47072881@N06,4.9923215,319,69
47072881@N06,4.889048,107,30
47072881@N06,4.4274826,26,43
47072881@N06,5.3447394,320,69
47173486@N00,4.726019,432,88
47173486@N00,5.101985,708,73
47173486@N00,4.312011,231,88
47173486@N00,4.6889734,231,88
47173486@N00,4.220083,159,88
47173486@N00,4.1688204,148,44
47173486@N00,3.778822,231,88
47173486@N00,4.1363316,217,88
47173486@N00,4.3636904,262,88
47173486@N00,4.176308,231,88
47173486@N00,4.657273,278,88
47173486@N00,4.8151426,262,88
47173486@N00,4.0879707,260,88
47173486@N00,5.6370406,278,88
47173486@N00,3.9097695,231,88
47173486@N00,4.7936563,708,73
47173486@N00,4.1108246,231,88
47173486@N00,4.0479984,231,88
47173486@N00,3.6111734,274,88
47173486@N00,5.3021474,434,88
47173486@N00,4.1384897,231,88
47173486@N00,4.6954556,148,44
47173486@N00,3.7548976,245,88
47173486@N00,4.527122,283,88
47173486@N00,3.674183,231,88
47173486@N00,4.3315344,159,88
47173486@N00,3.7988052,231,88
47173486@N00,3.8754032,274,88
47173486@N00,4.3011785,188,88
47173486@N00,4.1265388,231,88
47173486@N00,4.6781874,148,44
47173486@N00,4.425752,240,88
47173486@N00,3.9384124,159,88
47173486@N00,4.1044493,273,88
47173486@N00,3.9386232,1011,88
47173486@N00,4.7894764,207,88
47173486@N00,5.504767,231,88
47173486@N00,3.4466946,1077,88
47173486@N00,4.2653704,148,44
47173486@N00,4.287102,274,88
47173486@N00,4.220443,278,88
47173486@N00,4.0267754,231,88
47173486@N00,4.7684894,231,88
47173486@N00,4.0192547,434,88
47173486@N00,3.9925563,231,88
47173486@N00,5.026144,231,88
47173486@N00,4.3494987,262,88
47173486@N00,4.283977,159,88
47173486@N00,4.258683,231,88
47173486@N00,4.6923738,619,10, 20
47173486@N00,4.404602,148,44
47173486@N00,4.751616,159,88
47173486@N00,3.9974554,159,88
47173486@N00,4.536396,159,88
47173486@N00,4.6368713,159,88
47173486@N00,5.19235,265,88
47173486@N00,3.5369794,231,88
47173486@N00,4.647374,274,88
47173486@N00,4.0293646,231,88
47173486@N00,4.409266,214,88
47173486@N00,4.8793573,148,44
47173486@N00,3.614602,217,88
47173486@N00,4.867992,410,81
47173486@N00,4.5604124,159,88
47173486@N00,4.3777905,231,88
47173486@N00,4.3994555,231,88
47173486@N00,4.5786686,148,44
47173486@N00,5.149889,188,88
47173486@N00,4.379326,245,88
47173486@N00,3.7219014,159,88
47173486@N00,4.460307,1077,88
47173486@N00,4.6480594,434,88
47173486@N00,3.4273112,231,88
47173486@N00,4.373841,254,88
47173486@N00,3.5009265,264,88
47173486@N00,4.566451,1077,88
47173486@N00,4.368066,159,88
47173486@N00,5.4050465,433,88
47173486@N00,4.7116914,279,88
47173486@N00,5.1897736,433,88
47173486@N00,4.1997886,231,88
47173486@N00,4.03753,273,88
47173486@N00,5.290446,240,88
47173486@N00,4.175083,432,88
47173486@N00,3.8829675,231,88
47173486@N00,4.0416927,434,88
47173486@N00,4.418874,231,88
47173486@N00,4.1736145,52,59
47173486@N00,4.93021,235,88
47173486@N00,3.258434,231,88
47173486@N00,4.3261795,1077,88
47173486@N00,4.3744383,260,88
47173486@N00,3.98801,231,88
47173486@N00,3.9221983,231,88
47173486@N00,4.74303,281,88
47173486@N00,3.9295049,432,88
47173486@N00,4.5024395,231,88
47173486@N00,4.4555683,274,88
47173486@N00,4.676928,275,88
47173486@N00,4.535554,213,88
47173486@N00,4.891344,231,88
47173486@N00,3.7096455,1011,88
47173486@N00,3.9276736,283,88
47173486@N00,4.460076,231,88
47173486@N00,4.0889297,231,88
47173486@N00,4.2052116,231,88
47173486@N00,4.781116,281,88
47173486@N00,4.935245,1077,88
47173486@N00,4.5758133,1077,88
47173486@N00,4.586899,433,88
47173486@N00,4.8666196,434,88
47173486@N00,4.9291778,188,88
47173486@N00,3.9370544,231,88
47173486@N00,4.6815767,1077,88
47173486@N00,4.1140375,231,88
47173486@N00,4.6190066,231,88
47173486@N00,4.474062,214,88
47173486@N00,5.394902,148,44
47173486@N00,3.971469,214,88
47173486@N00,4.652383,434,88
47173486@N00,4.5457907,231,88
47173486@N00,4.8687086,207,88
47173486@N00,3.8829374,207,88
47173486@N00,4.170967,1077,88
47173486@N00,4.2404523,231,88
47173486@N00,3.96215,231,88
47173486@N00,4.175916,270,88
47173486@N00,3.8478928,231,88
47173486@N00,4.385707,1077,88
47173486@N00,3.950345,231,88
47173486@N00,3.0659075,231,88
47173486@N00,4.5961323,231,88
47173486@N00,4.389711,159,88
47173486@N00,4.7250037,231,88
47173486@N00,4.5982738,432,88
47173486@N00,4.608503,433,88
47173486@N00,4.1256523,231,88
47173486@N00,3.5957932,231,88
47173486@N00,4.051717,231,88
47173486@N00,4.4769354,159,88
47173486@N00,4.5952673,231,88
47173486@N00,4.488222,148,44
47173486@N00,4.2615223,159,88
47173486@N00,4.635212,148,44
47173486@N00,4.6154017,159,88
47173486@N00,4.1182814,159,88
47173486@N00,4.775045,275,88
47173486@N00,4.7628984,231,88
47173486@N00,3.925383,432,88
47173486@N00,4.4177284,159,88
47173486@N00,4.5766196,433,88
47173486@N00,5.0140705,273,88
47173486@N00,4.123904,159,88
47173486@N00,4.59155,260,88
47173486@N00,4.1126614,159,88
47173486@N00,3.850788,231,88
47173486@N00,5.134251,265,88
47173486@N00,4.1482253,231,88
47173486@N00,4.8373938,231,88
47173486@N00,4.59146,231,88
47173486@N00,4.5247564,148,44
47173486@N00,4.454783,214,88
47173486@N00,4.754184,231,88
47173486@N00,5.0087643,231,88
47173486@N00,4.3884478,148,44
47173486@N00,4.2919245,159,88
47173486@N00,4.317365,159,88
47173486@N00,4.016759,231,88
47173486@N00,4.607974,231,88
47173486@N00,3.97187,231,88
47173486@N00,5.134153,240,88
47173486@N00,4.2732835,1077,88
47173486@N00,4.055831,443,54
47173486@N00,4.434492,159,88
47173486@N00,4.398361,264,88
47173486@N00,4.757924,159,88
47173486@N00,4.027801,281,88
47173486@N00,3.9538484,231,88
47173486@N00,3.9426658,231,88
47173486@N00,4.1708436,1011,88
47173486@N00,4.5825357,214,88
47173486@N00,4.401517,273,88
47173486@N00,4.8805847,231,88
47173486@N00,3.6960194,231,88
47173486@N00,4.3229303,231,88
47173486@N00,4.671162,252,88
47173486@N00,4.803622,207,88
47173486@N00,3.780296,1077,88
47173486@N00,4.2792263,231,88
47173486@N00,3.6651857,231,88
47173486@N00,3.6862195,159,88
47173486@N00,4.611013,1077,88
47173486@N00,5.404047,240,88
47173486@N00,3.4625485,231,88
47173486@N00,4.9722805,159,88
47173486@N00,4.998503,159,88
47173486@N00,4.6959343,270,88
47173486@N00,4.2973223,264,88
47173486@N00,4.9756145,278,88
47173486@N00,4.3137293,619,10, 20
47173486@N00,4.689378,231,88
47173486@N00,3.8718417,159,88
47173486@N00,4.600774,533,78
47173486@N00,4.1075473,214,88
47173486@N00,3.5456722,231,88
47173486@N00,3.5593345,231,88
47173486@N00,3.600079,231,88
47173486@N00,3.6706297,159,88
47173486@N00,4.567044,432,88
47173486@N00,4.1432185,148,44
47173486@N00,5.4406037,433,88
47173486@N00,4.7634015,159,88
47173486@N00,3.773453,231,88
47173486@N00,4.3704414,231,88
47173486@N00,4.1603403,274,88
47173486@N00,4.529113,533,78
47173486@N00,3.889348,278,88
47173486@N00,3.645828,231,88
47173486@N00,4.4908257,275,88
47173486@N00,3.8203225,231,88
47173486@N00,4.2456503,708,73
47173486@N00,3.9472716,231,88
47173486@N00,4.802623,188,88
47173486@N00,4.991,148,44
47173486@N00,4.322013,231,88
47173486@N00,4.1522284,231,88
47173486@N00,4.444689,231,88
47173486@N00,4.028177,231,88
47173486@N00,3.7092972,231,88
47173486@N00,4.7411375,231,88
47173486@N00,4.356331,231,88
47173486@N00,4.2401752,274,88
47173486@N00,4.012099,48,60
47173486@N00,4.7535686,217,88
47173486@N00,3.9962378,418,79
47173486@N00,4.78459,279,88
47173486@N00,4.144971,231,88
47173486@N00,5.2426834,159,88
47173486@N00,3.3231664,231,88
47173486@N00,5.464245,240,88
47173486@N00,4.6300793,231,88
47173486@N00,5.312965,278,88
47173486@N00,4.7902718,1077,88
47173486@N00,4.8541594,159,88
47173486@N00,4.6708508,264,88
47173486@N00,4.2601433,231,88
47173486@N00,5.297804,1077,88
47173486@N00,4.296668,270,88
47173486@N00,4.0876694,231,88
47173486@N00,4.935216,1077,88
47173486@N00,4.421966,138,44
47173486@N00,4.8593426,264,88
47173486@N00,5.035475,434,88
47173486@N00,4.8248634,43,43
47173486@N00,4.186845,245,88
47173486@N00,4.1120243,1077,88
47173486@N00,4.398196,214,88
47173486@N00,4.4365945,231,88
47173486@N00,4.8286476,214,88
47173486@N00,4.3305426,1077,88
47173486@N00,5.090922,278,88
47173486@N00,3.9145122,278,88
47173486@N00,4.119686,231,88
47173486@N00,4.424493,283,88
47173486@N00,4.574929,433,88
47173486@N00,4.7974644,231,88
47173486@N00,4.1789556,1077,88
47173486@N00,4.563272,159,88
47173486@N00,4.287915,231,88
47173486@N00,4.400468,231,88
47173486@N00,4.6329117,708,73
47173486@N00,4.11295,283,88
47173486@N00,3.815487,231,88
47173486@N00,4.1574965,214,88
47173486@N00,4.955909,1077,88
47173486@N00,5.1988325,265,88
47173486@N00,4.8367143,148,44
47173486@N00,4.432887,231,88
47173486@N00,4.634574,231,88
47173486@N00,4.235183,258,88
47173486@N00,4.7308474,231,88
47173486@N00,4.437324,214,88
47173486@N00,4.3016205,1011,88
47173486@N00,3.6779506,231,88
47173486@N00,4.9062243,258,88
47173486@N00,4.699107,619,10, 20
47173486@N00,3.8566992,231,88
47173486@N00,4.7282934,231,88
47173486@N00,4.098315,231,88
47173486@N00,4.018263,231,88
47173486@N00,3.4789588,231,88
47173486@N00,4.1501718,281,88
47173486@N00,3.9545689,231,88
47173486@N00,3.9986136,214,88
47173486@N00,4.101657,278,88
47173486@N00,4.6520243,159,88
47173486@N00,3.749569,159,88
47173486@N00,4.422261,231,88
47173486@N00,4.581609,159,88
47173486@N00,3.607341,231,88
47173486@N00,4.063821,217,88
47173486@N00,3.7714663,260,88
47173486@N00,4.0364184,231,88
47173486@N00,3.7299333,231,88
47173486@N00,3.8547988,245,88
47173486@N00,4.5199413,231,88
47173486@N00,4.0610447,231,88
47173486@N00,4.249937,159,88
47173486@N00,4.2924027,217,88
47173486@N00,4.5978127,159,88
47173486@N00,5.376243,148,44
47173486@N00,4.815697,434,88
