,uid,datetime,,lng,lat
2502,248,11,24,135.779793,34.9968395
2503,248,12,45,135.7679695,35.016412
2504,248,13,11,135.779793,34.9968395
2505,248,13,42,135.779615,35.0256915
2506,248,14,10,135.7679695,35.016412
2507,249,8,0,135.7538105,34.9894565
2508,249,9,38,135.756622,34.987583
2509,249,10,43,135.754661,34.985201
2510,249,11,13,135.756622,34.987583
2511,249,18,14,135.754661,34.985201
2512,249,19,9,135.7605385,34.9912315
2513,249,19,35,135.756622,34.987583
2514,250,8,0,135.751235,35.027755
2515,250,8,34,135.771,35.0003615
2516,250,8,56,135.751235,35.027755
2517,250,9,46,135.771,35.0003615
2518,250,10,19,135.765363,35.0129715
2519,250,10,46,135.7679695,35.016412
2520,250,11,8,135.765363,35.0129715
2521,250,12,28,135.7605385,34.9912315
2522,250,12,54,135.754661,34.985201
2523,250,13,19,135.756622,34.987583
2524,250,16,2,135.754661,34.985201
2525,250,17,56,135.756622,34.987583
2526,250,18,23,135.751235,35.027755
2527,250,18,43,135.771,35.0003615
2528,251,8,0,135.679205,35.0115535
2529,251,12,28,135.677087,35.0163655
2530,251,12,59,135.679205,35.0115535
2531,251,13,52,135.677087,35.0163655
2532,251,14,18,135.6756455,35.0127105
2533,251,14,47,135.677087,35.0163655
2534,251,17,24,135.673279,35.017037
2535,251,19,3,135.677087,35.0163655
2536,251,19,30,135.673279,35.017037
2537,252,8,0,135.770315,35.0216435
2538,252,10,8,135.7634075,35.0223815
2539,252,11,50,135.770315,35.0216435
2540,252,12,23,135.7679695,35.016412
2541,252,12,57,135.781704,35.0102175
2542,252,14,42,135.770315,35.0216435
2543,252,15,8,135.7634075,35.0223815
2544,252,15,56,135.767355,34.9883835
2545,252,16,25,135.770315,35.0216435
2546,252,18,0,135.7634075,35.0223815
2547,252,18,26,135.770315,35.0216435
2548,252,19,27,135.7679695,35.016412
2549,253,8,0,135.7731105,34.9925735
2550,253,8,30,135.777969,35.0010785
2551,253,8,51,135.7731105,34.9925735
2552,254,8,0,135.7802005,34.9781945
2553,254,8,24,135.756622,34.987583
2554,254,8,49,135.754661,34.985201
2555,254,10,46,135.756622,34.987583
2556,254,13,14,135.754661,34.985201
2557,254,14,5,135.756622,34.987583
2558,254,14,30,135.7538105,34.9894565
2559,254,16,48,135.756622,34.987583
2560,254,17,15,135.754661,34.985201
2561,254,18,4,135.7828155,35.0130485
2562,254,18,24,135.756622,34.987583
2563,254,18,45,135.7802005,34.9781945
2564,254,19,23,135.754661,34.985201
2565,254,19,50,135.756622,34.987583
2566,255,8,0,135.717369,35.201166
2567,255,8,36,135.7730015,35.0177695
2568,255,9,39,135.747848,34.9816885
2569,255,13,53,135.756622,34.987583
2570,255,14,16,135.754661,34.985201
2571,255,14,37,135.7538105,34.9894565
2572,255,14,58,135.754661,34.985201
2573,255,15,31,135.7730015,35.0177695
2574,255,15,53,135.7817325,35.0154755
2575,255,16,42,135.7538105,34.9894565
2576,255,17,7,135.754661,34.985201
2577,256,8,0,135.7800615,34.96749
2578,256,8,40,135.754661,34.985201
2579,256,9,0,135.7800615,34.96749
2580,256,16,3,135.765176,34.9962555
2581,256,16,28,135.7800615,34.96749
2582,256,16,58,135.7718915,34.97757
2583,256,17,45,135.770812,34.9801695
2584,256,18,49,135.7718915,34.97757
2585,256,19,14,135.7800615,34.96749
2586,256,19,35,135.765176,34.9962555
2587,257,8,0,135.7920665,35.0378235
2588,257,8,33,135.771,35.0003615
2589,257,11,3,135.774561,35.0003805
2590,257,11,37,135.7746525,35.004084
2591,257,15,7,135.765669,35.0096815
2592,257,15,36,135.774561,35.0003805
2593,257,16,0,135.765669,35.0096815
2594,257,16,26,135.7570505,35.0037495
2595,257,16,48,135.765669,35.0096815
2596,257,17,11,135.774561,35.0003805
2597,257,17,41,135.777969,35.0010785
2598,258,8,0,135.661225,35.031135
2599,258,8,23,135.66509,35.02665
2600,258,9,6,135.7517045,35.0186945
2601,258,11,17,135.749473,35.0139545
2602,258,12,16,135.7538105,34.9894565
2603,258,12,37,135.66509,35.02665
2604,258,13,16,135.749473,35.0139545
2605,258,13,40,135.7517045,35.0186945
2606,258,14,26,135.7538105,34.9894565
2607,258,15,38,135.749473,35.0139545
2608,258,16,3,135.661225,35.031135
2609,258,16,25,135.7538105,34.9894565
2610,258,17,6,135.7522195,34.991444
2611,258,17,39,135.754661,34.985201
2612,258,18,31,135.7538105,34.9894565
2613,259,8,0,135.741457,35.011017
2614,259,8,21,135.74863,35.003559
2615,259,9,4,135.741457,35.011017
2616,259,9,37,135.7679695,35.016412
2617,259,10,27,135.7570505,35.0037495
2618,259,11,3,135.754661,34.985201
2619,259,12,4,135.756622,34.987583
2620,259,12,29,135.741457,35.011017
2621,259,12,52,135.749473,35.0139545
2622,259,13,22,135.741457,35.011017
2623,259,14,35,135.7634075,35.0223815
2624,260,8,0,135.6814325,35.0177845
2625,260,11,14,135.677087,35.0163655
2626,260,11,37,135.67436,35.015765
2627,260,12,28,135.677087,35.0163655
2628,260,12,51,135.67436,35.015765
2629,260,14,22,135.6814325,35.0177845
2630,260,16,57,135.67436,35.015765
2631,261,8,0,135.677087,35.0163655
2632,261,13,34,135.765176,34.9962555
2633,262,8,0,135.779745,35.0007465
2634,262,8,22,135.779793,34.9968395
2635,262,8,43,135.779745,35.0007465
2636,262,9,9,135.7717995,34.9880715
2637,262,9,57,135.756622,34.987583
2638,262,16,0,135.779793,34.9968395
2639,262,16,59,135.756622,34.987583
2640,262,17,29,135.779793,34.9968395
2641,262,17,51,135.7717995,34.9880715
2642,262,19,43,135.754661,34.985201
2643,263,8,0,135.7439445,35.001712
2644,263,14,48,135.7353195,35.029866
2645,263,16,22,135.7679695,35.016412
2646,263,17,20,135.7439445,35.001712
2647,264,8,0,135.796302,35.0295135
2648,264,8,43,135.779793,34.9968395
2649,264,10,57,135.749473,35.0139545
2650,264,11,17,135.779793,34.9968395
2651,264,11,39,135.749473,35.0139545
2652,264,13,1,135.7679695,35.016412
2653,264,15,48,135.749473,35.0139545
2654,264,19,54,135.779793,34.9968395
2655,265,8,0,135.81915,34.900415
2656,265,10,16,135.80606,34.9141
2657,265,10,57,135.81915,34.900415
2658,265,11,18,135.818413,34.9917495
2659,265,12,47,135.7538105,34.9894565
2660,265,13,26,135.754661,34.985201
2661,265,13,51,135.7605385,34.9912315
2662,266,8,0,135.677087,35.0163655
2663,266,8,30,135.67436,35.015765
2664,266,10,28,135.677087,35.0163655
2665,266,11,23,135.67436,35.015765
2666,266,13,27,135.677087,35.0163655
2667,266,14,7,135.6814325,35.0177845
2668,266,18,59,135.677087,35.0163655
2669,266,19,37,135.67436,35.015765
2670,267,8,0,135.7730015,35.0177695
2671,267,10,10,135.7570505,35.0037495
2672,267,17,22,135.774561,35.0003805
2673,267,18,6,135.779793,34.9968395
2674,267,18,59,135.7570505,35.0037495
2675,267,19,59,135.7730015,35.0177695
2676,268,8,0,135.838644,35.07029
2677,268,11,14,135.864308,35.0115715
2678,268,12,33,135.838644,35.07029
2679,268,13,1,135.7941705,35.021666
2680,269,8,0,135.687512,34.891397
2681,269,10,2,135.7679695,35.016412
2682,269,10,28,135.687512,34.891397
2683,269,11,2,135.7679695,35.016412
2684,269,11,34,135.687512,34.891397
2685,269,11,55,135.818413,34.9917495
2686,269,14,47,135.687512,34.891397
2687,269,16,13,135.7029955,34.979176
2688,269,16,47,135.7570505,35.0037495
2689,269,17,32,135.687512,34.891397
2690,270,8,0,135.80606,34.9141
2691,270,8,32,135.7029955,34.979176
2692,270,9,50,135.7679695,35.016412
2693,270,10,22,135.7029955,34.979176
2694,270,10,49,135.754661,34.985201
2695,270,11,19,135.756622,34.987583
2696,270,12,30,135.80606,34.9141
2697,270,12,56,135.756622,34.987583
2698,270,13,39,135.754661,34.985201
2699,270,14,42,135.80606,34.9141
2700,270,15,26,135.7029955,34.979176
2701,270,19,49,135.754661,34.985201
2702,271,8,0,135.779745,35.0007465
2703,271,10,48,135.779793,34.9968395
2704,272,8,0,135.706794,35.014965
2705,272,8,52,135.708116,35.01627
2706,272,9,26,135.706794,35.014965
2707,272,10,23,135.67436,35.015765
2708,272,11,4,135.677087,35.0163655
2709,272,11,28,135.706794,35.014965
2710,272,12,1,135.7634075,35.0223815
2711,272,12,58,135.772834,35.037001
2712,272,14,22,135.706794,35.014965
2713,272,15,0,135.756622,34.987583
2714,273,8,0,135.747805,34.987475
2715,273,8,20,135.754661,34.985201
2716,273,9,0,135.7538105,34.9894565
2717,273,9,43,135.747805,34.987475
2718,273,10,12,135.754661,34.985201
2719,273,10,53,135.7538105,34.9894565
2720,273,11,15,135.754661,34.985201
2721,273,15,37,135.756622,34.987583
2722,273,16,6,135.747805,34.987475
2723,273,16,26,135.754661,34.985201
2724,273,16,48,135.7605385,34.9912315
2725,273,17,11,135.754661,34.985201
2726,273,17,39,135.7605385,34.9912315
2727,273,18,49,135.754661,34.985201
2728,273,19,19,135.747805,34.987475
2729,274,8,0,135.8005595,35.0381855
2730,274,8,41,135.7634075,35.0223815
2731,274,9,44,135.8005595,35.0381855
2732,274,10,12,135.8568525,35.023987
2733,274,11,34,135.7634075,35.0223815
2734,274,11,57,135.7655235,34.993912
2735,274,12,20,135.8005595,35.0381855
2736,274,12,42,135.8568525,35.023987
2737,274,13,20,135.7634075,35.0223815
2738,274,14,36,135.8005595,35.0381855
2739,274,15,27,135.8568525,35.023987
2740,274,16,33,135.85625,35.0114995
2741,274,16,54,135.864308,35.0115715
2742,275,8,0,135.79684,35.021695
2743,275,8,25,135.818413,34.9917495
2744,275,8,51,135.79684,35.021695
2745,275,9,52,135.818413,34.9917495
2746,275,11,42,135.79684,35.021695
2747,275,12,47,135.818413,34.9917495
2748,275,13,29,135.7941705,35.021666
2749,276,8,0,135.77365,34.9740885
2750,276,8,55,135.754661,34.985201
2751,276,9,15,135.756622,34.987583
2752,276,19,28,135.77365,34.9740885
2753,277,8,0,135.772834,35.037001
2754,277,8,49,135.787039,35.01212
2755,277,10,32,135.772834,35.037001
2756,277,11,15,135.7920665,35.0378235
2757,277,11,39,135.772834,35.037001
2758,278,8,0,135.773683,34.979879
2759,278,8,26,135.754661,34.985201
2760,278,8,48,135.756622,34.987583
2761,278,9,54,135.773683,34.979879
2762,278,10,36,135.754661,34.985201
2763,278,11,46,135.773683,34.979879
2764,278,12,19,135.754661,34.985201
2765,278,14,43,135.773683,34.979879
2766,278,15,3,135.770812,34.9801695
2767,278,17,26,135.773683,34.979879
2768,278,18,19,135.7718915,34.97757
2769,278,19,3,135.767355,34.9883835
2770,278,19,25,135.754661,34.985201
2771,278,19,49,135.773683,34.979879
2772,279,8,0,135.771648,34.950784
2773,279,8,34,135.756622,34.987583
2774,279,13,55,135.7538105,34.9894565
2775,279,14,20,135.771648,34.950784
2776,279,15,0,135.767355,34.9883835
2777,279,15,40,135.771648,34.950784
2778,279,16,1,135.754661,34.985201
2779,279,16,55,135.756622,34.987583
2780,279,17,18,135.7538105,34.9894565
2781,279,18,4,135.756622,34.987583
2782,279,19,5,135.7538105,34.9894565
2783,280,8,0,135.8057245,35.020761
2784,280,8,33,135.772834,35.037001
2785,280,9,1,135.8057245,35.020761
2786,280,10,56,135.772834,35.037001
2787,280,11,44,135.756622,34.987583
2788,280,13,7,135.8057245,35.020761
2789,280,14,13,135.756622,34.987583
2790,280,15,39,135.772834,35.037001
2791,280,19,40,135.7800475,35.0189255
2792,281,8,0,135.7657775,34.939008
2793,281,8,21,135.7679695,35.016412
2794,281,9,16,135.7657775,34.939008
2795,281,12,4,135.7605855,34.929043
2796,281,13,43,135.8568525,35.023987
2797,281,14,17,135.7679695,35.016412
2798,281,14,38,135.7657775,34.939008
2799,281,15,33,135.7605855,34.929043
2800,281,16,31,135.7657775,34.939008
2801,281,17,47,135.7605855,34.929043
2802,281,18,8,135.787039,35.01212
2803,281,18,36,135.7679695,35.016412
2804,281,19,52,135.765669,35.0096815
2805,282,8,0,135.667913,35.023468
2806,282,8,25,135.6701645,35.020495
2807,282,9,3,135.667913,35.023468
2808,282,10,22,135.6701645,35.020495
2809,282,11,2,135.667913,35.023468
2810,282,11,48,135.6701645,35.020495
2811,282,12,20,135.667913,35.023468
2812,282,12,43,135.6701645,35.020495
2813,282,14,2,135.667913,35.023468
2814,282,15,13,135.6701645,35.020495
2815,282,17,19,135.6733285,35.0237335
2816,282,18,5,135.677087,35.0163655
2817,282,18,40,135.667913,35.023468
2818,282,19,2,135.6701645,35.020495
2819,282,19,47,135.677087,35.0163655
2820,283,8,0,135.777969,35.0010785
2821,283,8,41,135.784286,34.994452
2822,283,9,18,135.767355,34.9883835
2823,283,9,48,135.777969,35.0010785
2824,283,10,15,135.779793,34.9968395
2825,283,10,37,135.767355,34.9883835
2826,283,11,3,135.784286,34.994452
2827,283,11,37,135.7715805,34.9919985
2828,283,12,15,135.7731105,34.9925735
2829,283,13,51,135.777969,35.0010785
2830,283,14,31,135.767355,34.9883835
2831,284,8,0,135.7654815,35.00701
2832,284,8,26,135.781704,35.0102175
2833,284,8,48,135.7679695,35.016412
2834,284,9,28,135.765669,35.0096815
2835,284,9,53,135.754661,34.985201
2836,284,12,49,135.756622,34.987583
2837,284,17,51,135.754661,34.985201
2838,284,19,6,135.765669,35.0096815
2839,284,19,28,135.756622,34.987583
2840,285,8,0,135.756361,34.9794205
2841,285,8,29,135.754661,34.985201
2842,285,9,54,135.756622,34.987583
2843,285,10,31,135.754661,34.985201
2844,285,13,38,135.756622,34.987583
2845,285,15,24,135.754661,34.985201
2846,285,15,52,135.756361,34.9794205
2847,285,16,37,135.754661,34.985201
2848,286,8,0,135.787039,35.01212
2849,286,8,22,135.7679695,35.016412
2850,286,13,6,135.787039,35.01212
2851,286,13,50,135.781704,35.0102175
2852,286,19,33,135.7679695,35.016412
2853,287,8,0,135.765176,34.9962555
2854,287,10,13,135.754661,34.985201
2855,287,10,44,135.765176,34.9962555
2856,287,11,54,135.7605385,34.9912315
2857,287,12,57,135.765176,34.9962555
2858,287,13,50,135.7605385,34.9912315
2859,287,14,20,135.765176,34.9962555
2860,287,14,49,135.754661,34.985201
2861,287,15,45,135.7605385,34.9912315
2862,287,16,34,135.754661,34.985201
2863,288,8,0,135.742076,35.045454
2864,288,8,27,135.744895,35.04319
2865,288,8,50,135.748985,35.008217
2866,288,9,17,135.742076,35.045454
2867,288,9,48,135.744895,35.04319
2868,288,10,11,135.742076,35.045454
2869,288,10,34,135.748985,35.008217
2870,288,12,34,135.744895,35.04319
2871,288,12,58,135.742076,35.045454
2872,288,14,36,135.7497795,35.010972
2873,288,16,14,135.748985,35.008217
2874,288,16,34,135.744895,35.04319
2875,288,16,59,135.742076,35.045454
2876,288,18,10,135.748985,35.008217
2877,289,8,0,135.8532495,35.01325
2878,289,8,44,135.85625,35.0114995
2879,289,9,49,135.818413,34.9917495
2880,289,10,16,135.8532495,35.01325
2881,289,10,43,135.864308,35.0115715
2882,289,11,41,135.818413,34.9917495
2883,289,12,28,135.8532495,35.01325
2884,289,12,59,135.85625,35.0114995
2885,289,13,20,135.864308,35.0115715
2886,289,15,9,135.7353195,35.029866
2887,289,16,9,135.818413,34.9917495
2888,289,18,10,135.85625,35.0114995
2889,289,18,34,135.818413,34.9917495
2890,289,19,1,135.756622,34.987583
2891,289,19,42,135.818413,34.9917495
2892,290,8,0,135.7657775,34.939008
2893,290,10,45,135.754661,34.985201
2894,290,11,20,135.7657775,34.939008
2895,290,11,53,135.779793,34.9968395
2896,290,12,29,135.754661,34.985201
2897,290,14,33,135.779793,34.9968395
2898,290,16,27,135.7731105,34.9925735
2899,290,16,47,135.7605385,34.9912315
2900,291,8,0,135.748384,35.0487085
2901,291,8,52,135.7538105,34.9894565
2902,291,9,13,135.756622,34.987583
2903,291,11,55,135.748384,35.0487085
2904,291,15,9,135.765176,34.9962555
2905,291,18,19,135.756622,34.987583
2906,291,18,57,135.754661,34.985201
2907,292,8,0,135.792823,35.0226315
2908,292,8,21,135.7941705,35.021666
2909,292,8,58,135.792823,35.0226315
2910,292,9,44,135.7941705,35.021666
2911,292,10,10,135.7948215,35.0139625
2912,292,11,38,135.792823,35.0226315
2913,293,8,0,135.786347,34.989352
2914,293,8,31,135.7731105,34.9925735
2915,293,10,34,135.774561,35.0003805
2916,293,11,11,135.7746525,35.004084
2917,293,12,15,135.786347,34.989352
2918,293,12,45,135.7731105,34.9925735
2919,293,13,23,135.786347,34.989352
2920,293,18,7,135.7731105,34.9925735
2921,293,18,32,135.774561,35.0003805
2922,293,19,3,135.7731105,34.9925735
2923,293,19,31,135.786347,34.989352
2924,294,8,0,135.7668325,35.0382665
2925,294,8,24,135.7746525,35.004084
2926,294,10,18,135.7668325,35.0382665
2927,294,12,1,135.772834,35.037001
2928,294,12,34,135.765669,35.0096815
2929,294,13,7,135.7668325,35.0382665
2930,294,13,58,135.7746525,35.004084
2931,294,14,41,135.7655235,34.993912
2932,294,19,2,135.772834,35.037001
2933,294,19,26,135.7668325,35.0382665
2934,295,8,0,135.779745,35.0007465
2935,295,8,35,135.781384,35.0007055
2936,295,8,55,135.777969,35.0010785
2937,295,9,27,135.779793,34.9968395
2938,295,9,50,135.779745,35.0007465
2939,295,15,51,135.781384,35.0007055
2940,295,18,49,135.779793,34.9968395
2941,296,8,0,135.7549155,35.059531
2942,296,8,20,135.779793,34.9968395
2943,296,8,55,135.7549155,35.059531
2944,296,9,42,135.7679695,35.016412
2945,297,8,0,135.792265,35.0104415
2946,297,8,20,135.7605385,34.9912315
2947,297,9,26,135.792265,35.0104415
2948,297,9,59,135.787039,35.01212
2949,297,11,49,135.7605385,34.9912315
2950,297,12,34,135.787039,35.01212
2951,297,12,59,135.7605385,34.9912315
2952,297,13,32,135.792265,35.0104415
2953,297,14,21,135.7605385,34.9912315
2954,297,18,58,135.787039,35.01212
2955,297,19,24,135.7746525,35.004084
2956,297,19,49,135.7791445,35.006801
2957,298,8,0,135.687512,34.891397
2958,298,10,42,135.782184,35.003341
2959,298,11,39,135.687512,34.891397
2960,298,16,35,135.7718915,34.97757
2961,298,18,50,135.687512,34.891397
2962,298,19,13,135.782184,35.003341
2963,299,8,0,135.7538105,34.9894565
2964,300,8,0,135.7730015,35.0177695
2965,300,8,42,135.7679695,35.016412
2966,300,9,23,135.7730015,35.0177695
2967,300,11,23,135.787039,35.01212
2968,300,12,27,135.7894595,35.008201
2969,300,14,42,135.792265,35.0104415
2970,300,15,12,135.7948215,35.0139625
2971,300,15,59,135.7730015,35.0177695
2972,300,16,56,135.7948215,35.0139625
2973,300,18,8,135.7730015,35.0177695
2974,300,18,31,135.792265,35.0104415
2975,300,19,34,135.7894595,35.008201
2976,301,8,0,135.843223,35.1059135
2977,301,9,22,135.7353195,35.029866
2978,301,9,48,135.7323215,35.032136
2979,301,11,26,135.7353195,35.029866
2980,301,12,39,135.843223,35.1059135
2981,301,16,17,135.7323215,35.032136
2982,301,16,57,135.843223,35.1059135
2983,302,8,0,135.779615,35.0256915
2984,302,9,19,135.756622,34.987583
2985,303,8,0,135.717369,35.201166
2986,303,8,24,135.7746525,35.004084
2987,303,10,30,135.784286,34.994452
2988,303,10,55,135.774561,35.0003805
2989,303,12,30,135.767355,34.9883835
2990,303,13,4,135.754661,34.985201
2991,303,13,31,135.7746525,35.004084
2992,303,14,14,135.784286,34.994452
2993,303,15,20,135.770812,34.9801695
2994,303,15,47,135.7718915,34.97757
2995,303,16,40,135.767355,34.9883835
2996,303,17,2,135.756622,34.987583
2997,303,18,2,135.767355,34.9883835
2998,304,8,0,135.7657775,34.939008
2999,304,8,53,135.754661,34.985201
3000,304,9,29,135.7657775,34.939008
3001,304,9,53,135.7698025,34.968526
3002,305,8,0,135.7029955,34.979176
3003,305,8,26,135.747848,34.9816885
3004,305,12,18,135.7029955,34.979176
3005,305,18,11,135.747848,34.9816885
3006,305,18,51,135.754661,34.985201
3007,305,19,17,135.747848,34.9816885
3008,306,8,0,135.777969,35.0010785
3009,306,8,33,135.7817325,35.0154755
3010,306,11,0,135.777969,35.0010785
3011,306,12,45,135.7817325,35.0154755
3012,306,13,10,135.765669,35.0096815
3013,306,14,0,135.771,35.0003615
3014,306,15,28,135.7605855,34.929043
3015,306,16,6,135.8568525,35.023987
3016,306,16,29,135.771,35.0003615
3017,307,8,0,135.780784,34.998434
3018,307,8,25,135.7788415,34.9997495
3019,307,10,3,135.780784,34.998434
3020,307,11,5,135.792265,35.0104415
3021,307,12,0,135.781704,35.0102175
3022,307,12,37,135.780784,34.998434
3023,307,13,8,135.779793,34.9968395
3024,307,15,25,135.754661,34.985201
3025,307,15,50,135.756622,34.987583
3026,307,16,13,135.780784,34.998434
3027,307,16,55,135.7788415,34.9997495
3028,307,18,20,135.774561,35.0003805
3029,307,18,43,135.780784,34.998434
3030,307,19,10,135.781704,35.0102175
3031,307,19,37,135.774561,35.0003805
3032,308,8,0,135.749962,34.9476175
3033,308,8,32,135.7746525,35.004084
3034,308,8,55,135.7791445,35.006801
3035,308,10,51,135.7746525,35.004084
3036,308,11,17,135.774561,35.0003805
3037,308,11,46,135.7767595,34.988114
3038,308,12,23,135.774561,35.0003805
3039,308,12,43,135.7746525,35.004084
3040,308,13,17,135.774561,35.0003805
3041,308,13,46,135.749962,34.9476175
3042,308,16,11,135.7746525,35.004084
3043,308,16,45,135.754661,34.985201
3044,308,19,22,135.7746525,35.004084
3045,308,19,55,135.7767595,34.988114
3046,309,8,0,135.81915,34.900415
3047,309,14,1,135.770812,34.9801695
3048,309,15,10,135.754661,34.985201
3049,309,15,39,135.756622,34.987583
3050,309,15,59,135.81915,34.900415
3051,309,16,40,135.8103125,34.8899255
3052,309,17,2,135.81915,34.900415
3053,309,17,53,135.754661,34.985201
3054,310,8,0,135.749962,34.9476175
3055,310,9,17,135.765176,34.9962555
3056,310,10,0,135.749962,34.9476175
3057,310,10,28,135.765176,34.9962555
3058,310,10,55,135.7731105,34.9925735
3059,310,11,33,135.779793,34.9968395
3060,310,11,58,135.765669,35.0096815
3061,310,12,22,135.765176,34.9962555
3062,310,14,53,135.7655235,34.993912
3063,310,15,21,135.765669,35.0096815
3064,310,16,36,135.779793,34.9968395
3065,311,8,0,135.6686395,35.0536705
3066,311,8,39,135.747848,34.9816885
3067,311,9,0,135.754661,34.985201
3068,311,9,45,135.747848,34.9816885
3069,311,10,50,135.6686395,35.0536705
3070,311,11,11,135.754661,34.985201
3071,311,12,52,135.7538105,34.9894565
3072,311,18,45,135.754661,34.985201
3073,311,19,5,135.756622,34.987583
3074,311,19,37,135.6686395,35.0536705
3075,312,8,0,135.8640815,35.071622
3076,312,9,1,135.756622,34.987583
3077,312,9,43,135.754661,34.985201
3078,312,10,32,135.8640815,35.071622
3079,312,10,56,135.754661,34.985201
3080,313,8,0,135.774561,35.0003805
3081,313,8,28,135.7731105,34.9925735
3082,313,8,55,135.754661,34.985201
3083,313,9,26,135.7698025,34.968526
3084,313,9,56,135.754661,34.985201
3085,313,10,48,135.756622,34.987583
3086,313,12,36,135.774561,35.0003805
3087,313,14,40,135.7731105,34.9925735
3088,313,15,5,135.765669,35.0096815
3089,313,15,41,135.7698025,34.968526
3090,313,16,37,135.774561,35.0003805
3091,313,17,3,135.7570505,35.0037495
3092,313,17,34,135.7679695,35.016412
3093,313,18,20,135.774561,35.0003805
3094,313,19,28,135.7731105,34.9925735
3095,313,19,55,135.7733285,34.988931
3096,314,8,0,135.876079,35.007397
3097,314,8,34,135.818413,34.9917495
3098,314,8,59,135.743551,34.9870415
3099,314,9,34,135.76222,35.048933
3100,314,9,56,135.818413,34.9917495
3101,314,10,37,135.7746525,35.004084
3102,314,15,28,135.781704,35.0102175
3103,314,17,1,135.818413,34.9917495
3104,314,17,42,135.7746525,35.004084
3105,314,18,54,135.754661,34.985201
3106,315,8,0,135.718685,35.031905
3107,315,8,22,135.765669,35.0096815
3108,315,8,58,135.718685,35.031905
3109,315,9,20,135.7570505,35.0037495
3110,315,9,50,135.765669,35.0096815
3111,315,14,42,135.779615,35.0256915
3112,315,16,38,135.7948215,35.0139625
3113,315,17,50,135.718685,35.031905
3114,315,18,12,135.7570505,35.0037495
3115,315,19,10,135.779615,35.0256915
3116,315,19,41,135.7570505,35.0037495
3117,316,8,0,135.75892,35.0221215
3118,316,9,13,135.7679695,35.016412
3119,316,10,32,135.75892,35.0221215
3120,316,11,15,135.7679695,35.016412
3121,316,12,19,135.765669,35.0096815
3122,316,12,47,135.7746525,35.004084
3123,316,13,28,135.7679695,35.016412
3124,316,13,52,135.749473,35.0139545
3125,316,14,45,135.75892,35.0221215
3126,316,15,33,135.765669,35.0096815
3127,316,16,4,135.7679695,35.016412
3128,316,16,53,135.7746525,35.004084
3129,316,18,4,135.749473,35.0139545
3130,316,19,4,135.7497795,35.010972
3131,316,19,38,135.749473,35.0139545
3132,317,8,0,135.7668325,35.0382665
3133,317,8,43,135.7634075,35.0223815
3134,317,9,17,135.7679695,35.016412
3135,317,13,34,135.7668325,35.0382665
3136,317,14,14,135.7679695,35.016412
3137,317,14,48,135.7668325,35.0382665
3138,317,16,47,135.7679695,35.016412
3139,318,8,0,135.782184,35.003341
3140,318,8,35,135.769274,35.0006195
3141,318,10,25,135.7538105,34.9894565
3142,318,17,43,135.769274,35.0006195
3143,318,18,15,135.782184,35.003341
3144,318,18,50,135.769274,35.0006195
3145,318,19,24,135.756622,34.987583
3146,318,19,48,135.769274,35.0006195
3147,319,8,0,135.6701645,35.020495
3148,319,8,30,135.673279,35.017037
3149,319,9,23,135.679205,35.0115535
3150,319,11,3,135.6701645,35.020495
3151,319,11,37,135.679205,35.0115535
3152,319,15,36,135.677515,35.01021
3153,319,17,31,135.679205,35.0115535
3154,319,17,58,135.673279,35.017037
3155,319,18,38,135.679205,35.0115535
3156,319,19,4,135.673279,35.017037
3157,320,8,0,135.751235,35.027755
3158,320,8,20,135.7679695,35.016412
3159,320,9,15,135.754661,34.985201
3160,320,9,48,135.756622,34.987583
3161,320,13,7,135.754661,34.985201
3162,320,14,21,135.756622,34.987583
3163,320,14,50,135.751235,35.027755
3164,320,15,12,135.756622,34.987583
3165,320,15,34,135.751235,35.027755
3166,320,16,3,135.756622,34.987583
3167,320,17,5,135.754661,34.985201
3168,321,8,0,135.67516,35.009883
3169,321,8,27,135.6756455,35.0127105
3170,321,8,59,135.679205,35.0115535
3171,321,9,34,135.6756455,35.0127105
3172,321,9,57,135.67436,35.015765
3173,321,10,52,135.6756455,35.0127105
3174,321,11,19,135.679205,35.0115535
3175,321,11,49,135.67436,35.015765
3176,322,8,0,135.755588,35.0209985
3177,322,9,30,135.765176,34.9962555
3178,322,9,53,135.756622,34.987583
3179,322,11,25,135.7538105,34.9894565
3180,322,12,57,135.756622,34.987583
3181,322,13,19,135.754661,34.985201
3182,322,13,42,135.756622,34.987583
3183,322,14,31,135.754661,34.985201
3184,322,16,42,135.756622,34.987583
3185,322,17,59,135.754661,34.985201
3186,322,18,45,135.756622,34.987583
3187,323,8,0,135.773034,35.007424
3188,323,8,48,135.7746525,35.004084
3189,323,9,22,135.773034,35.007424
3190,323,10,16,135.765669,35.0096815
3191,323,12,28,135.765363,35.0129715
3192,323,12,58,135.773034,35.007424
3193,323,13,45,135.781704,35.0102175
3194,323,15,7,135.7679695,35.016412
3195,323,15,37,135.765363,35.0129715
3196,323,16,4,135.773034,35.007424
3197,323,17,13,135.7746525,35.004084
3198,323,18,44,135.7679695,35.016412
3199,323,19,22,135.765669,35.0096815
3200,323,19,43,135.7746525,35.004084
3201,324,8,0,135.679205,35.0115535
3202,324,8,25,135.6756455,35.0127105
3203,324,9,20,135.679205,35.0115535
3204,324,10,22,135.677515,35.01021
3205,324,10,46,135.706794,35.014965
3206,324,11,18,135.6756455,35.0127105
3207,324,15,5,135.679205,35.0115535
